sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads
TR_Ank_Yes_1_2019-08-14,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,14,14,8,8,2019,226,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,F1,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-33,FALSE,5.1,Fail,DIN,Pass,NA
TR_Ank_Yes_1_2019-09-17,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,17,17,9,9,2019,260,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,30,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-34,FALSE,5.3,Fail,DIN,Pass,NA
TR_Ank_Yes_1_2019-10-10,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,10,10,10,10,2019,283,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,F1,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-35,FALSE,6.8,Hold,DIN,Pass,NA
TR_Ank_Yes_1_2020-05-21,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,21,21,5,5,2020,142,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,F1,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-36,FALSE,7.8,Pass,NA,Pass,NA
TR_Ank_Yes_1_2020-06-26,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,26,26,6,6,2020,178,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,F1,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-37,FALSE,7,Pass,NA,Pass,NA
TR_Ank_Yes_1_2020-07-13,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,13,13,7,7,2020,195,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-38,FALSE,7,Pass,NA,Pass,NA
TR_Ank_Yes_1_2020-08-18,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,18,18,8,8,2020,231,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,F1,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-39,FALSE,7.6,Pass,NA,Pass,NA
TR_Ank_Yes_1_2020-09-16,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,16,16,9,9,2020,260,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-40,FALSE,6.5,Hold,DIN,Pass,NA
TR_Ank_Yes_1_2020-10-14,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,14,14,10,10,2020,288,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-41,FALSE,4.9,Fail,DIN,Pass,69588304
TR_Ank_Yes_1_2021-05-19,NA,TR_Ank_Yes,40.231444,32.260328,Asia,Turkey,Yesiloz,Ankara,19,19,5,5,2021,139,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,F1,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-42,FALSE,6.2,Hold,DIN,Pass,NA
TR_Ank_Yes_1_2021-06-25,NA,TR_Ank_Yes,40.231445,32.260329,Asia,Turkey,Yesiloz,Ankara,25,25,6,6,2021,176,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-43,FALSE,5.9,Fail,DIN,Pass,NA
TR_Ank_Yes_1_2021-07-27,NA,TR_Ank_Yes,40.231446,32.26033,Asia,Turkey,Yesiloz,Ankara,27,27,7,7,2021,208,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-44,FALSE,7,Pass,NA,Pass,NA
TR_Ank_Yes_1_2021-08-19,NA,TR_Ank_Yes,40.231447,32.260331,Asia,Turkey,Yesiloz,Ankara,19,19,8,8,2021,231,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-45,FALSE,6.3,Hold,DIN,Pass,NA
TR_Ank_Yes_1_2021-09-20,NA,TR_Ank_Yes,40.231448,32.260332,Asia,Turkey,Yesiloz,Ankara,20,20,9,9,2021,263,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-46,FALSE,6.4,Hold,DIN,Pass,NA
TR_Ank_Yes_1_2021-10-16,NA,TR_Ank_Yes,40.231449,32.260333,Asia,Turkey,Yesiloz,Ankara,16,16,10,10,2021,289,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap & aspiration,NovaSeq6000,DrosEU_3,Banu Onder,NA,NA,DrosEu-47,FALSE,6.8,Hold,DIN,Pass,NA
UA_Che_Dmy_1_2021-07-17,NA,UA_Che_Dmy,48.788833,30.279833,Europe,Ukraine,Dmytrushky,Cherkasy,17,17,7,7,2021,198,TRUE,NA,BR-1,TR-1,NA,NA,Cherries,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-72,FALSE,5.8,Fail,DIN,Pass,NA
UA_Che_Kan_1_2016-07-08,UA_Kan_16_57,UA_Che_Kan,49.72,31.53,Europe,Ukraine,Kaniv,Cherkasy,8,8,7,7,2016,190,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494448,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Pyr_1_2016-08-23,UA_Pyr_16_49,UA_Che_Pyr,50.53752,32.51880556,Europe,Ukraine,Pyriatyn,Chernihiv,23,23,8,8,2016,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494424,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2014-10-01,UA_Uma_14_50,UA_Che_Uma,48.75327778,30.20580556,Europe,Ukraine,Uman,Cherkasy,1,1,10,10,2014,274,TRUE,fall,BR-1,TR-1,NA,Uman 1,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647740,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2015-09-26,UA_Uma_15_9,UA_Che_Uma,48.75327778,30.20580556,Europe,Ukraine,Uman,Cherkasy,26,26,9,9,2015,269,TRUE,fall,BR-1,TR-1,NA,Uman 1,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439117,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2016-09-11,UA_Uma_16_51,UA_Che_Uma,48.76,30.17,Europe,Ukraine,Uman,Cherkasy,11,11,9,9,2016,255,TRUE,fall,BR-1,TR-1,NA,Uman K,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494422,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2016-09-17,UA_Uma_16_50,UA_Che_Uma,48.75,30.2,Europe,Ukraine,Uman,Cherkasy,17,17,9,9,2016,261,TRUE,fall,BR-1,TR-1,NA,Uman K,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494425,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Uma_1_2017-09-16,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,16,16,9,9,2017,259,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-221,FALSE,5.4,Fail,DIN,Pass,NA
UA_Che_Uma_1_2017-10-07,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,7,7,10,10,2017,280,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-220,FALSE,6.4,Hold,DIN,Pass,62108248
UA_Che_Uma_1_2018-09-21,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,21,22,9,9,2018,264,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-153,FALSE,6.5,Hold,DIN,Pass,74707280
UA_Che_Uma_1_2019-08-13,NA,UA_Che_Uma,48.769055,30.173227,Europe,Ukraine,Uman,Cherkasy,13,13,8,8,2019,225,TRUE,NA,BR-1,TR-1,NA,K,Apples & grapes,1,36,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-184,FALSE,7,Pass,NA,Pass,NA
UA_Che_Uma_1_2019-10-14,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,14,14,10,10,2019,287,TRUE,NA,BR-1,TR-1,NA,NA,NA,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-143,FALSE,6.1,Hold,DIN,Fail,79430998
UA_Che_Uma_1_2019-10-20,NA,UA_Che_Uma,48.769055,30.173227,Europe,Ukraine,Uman,Cherkasy,20,20,10,10,2019,293,TRUE,NA,BR-1,TR-1,NA,K,NA,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-140,FALSE,6.1,Hold,DIN,Fail,80749608
UA_Che_Uma_1_2020-08-19,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,19,19,8,8,2020,232,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-128,FALSE,7,Pass,NA,Pass,64820534
UA_Che_Uma_1_2020-09-27,NA,UA_Che_Uma,48.76224,30.244566,Europe,Ukraine,Uman,Cherkasy,27,27,9,9,2020,271,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-130,FALSE,5.5,Fail,DIN,Fail,60955840
UA_Che_Uma_1_2021-09-19,NA,UA_Che_Uma,48.769055,30.173227,Europe,Ukraine,Uman,Cherkasy,18,19,9,9,2021,262,FALSE,NA,BR-1,TR-1,NA,K,apples; pears; beer,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-65,FALSE,6,Hold,DIN,Pass,NA
UA_Che_Var_1_2014-08-18,UA_Var_14_25,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,18,18,8,8,2014,230,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Oleksandra_Protsenko,SRR5647738,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Var_1_2015-08-25,UA_Var_15_18,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,25,25,8,8,2015,237,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439152,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Var_1_2016-08-26,UA_Var_16_60,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,26,26,8,8,2016,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494469,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Che_Var_1_2018-09-03,NA,UA_Che_Var,50.48469444,32.71425,Europe,Ukraine,Varva,Chernihiv,3,3,9,9,2018,246,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Sweep netting,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-230,FALSE,5.8,Fail,DIN,Pass,NA
UA_Che_Var_1_2019-09-14,NA,UA_Che_Var,50.492583,32.714147,Europe,Ukraine,Varva,Chernihiv,14,14,9,9,2019,257,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,38,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-178,FALSE,5.9,Fail,DIN,Pass,NA
UA_Che_Var_1_2020-10-11,NA,UA_Che_Var,50.492583,32.714147,Europe,Ukraine,Varva,Chernihiv,11,11,10,10,2020,285,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-123,FALSE,6.2,Hold,DIN,Pass,NA
UA_Che_Var_1_2021-09-26,NA,UA_Che_Var,50.492583,32.714147,Europe,Ukraine,Varva,Chernihiv,26,26,9,9,2021,269,TRUE,NA,BR-1,TR-1,NA,NA,NA,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-64,FALSE,5.7,Fail,DIN,Pass,NA
UA_Don_Mar_1_2021-08-23,NA,UA_Don_Mar,47.124453,37.690053,Europe,Ukraine,Mariupol,Donets'k,23,23,8,8,2021,235,TRUE,NA,BR-1,TR-1,NA,Mariupol-1,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Nadiia Pirko,NA,NA,DrosEu-68,FALSE,6.2,Hold,DIN,Pass,NA
UA_Don_Mar_2_2021-08-23,NA,UA_Don_Mar,47.10500532,37.66617511,Europe,Ukraine,Mariupol,Donets'k,23,23,8,8,2021,235,TRUE,NA,BR-2,TR-1,NA,Mariupol-2,Apples,2,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Nadiia Pirko,NA,NA,DrosEu-67,FALSE,5.8,Fail,DIN,Pass,NA
UA_Don_Roz_1_2021-08-12,NA,UA_Don_Roz,48.690794,37.005189,Europe,Ukraine,Rozdollia,Donets'k,12,12,8,8,2021,224,TRUE,NA,BR-1,TR-1,NA,NA,Apples; plums,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-85,FALSE,5.7,Fail,DIN,Pass,NA
UA_Kha_Kha_1_2014-07-26,UA_Kha_14_45,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,26,26,7,7,2014,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647747,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2014-09-14,UA_Kha_14_46,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,14,14,9,9,2014,257,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647730,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2015-08-20,UA_Kha_15_19,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,20,20,8,8,2015,232,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439146,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2016-08-18,UA_Kha_16_58,UA_Kha_Kha,49.81852778,36.05475,Europe,Ukraine,Kharkiv,Kharkiv,18,18,8,8,2016,231,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494446,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kha_Kha_1_2018-09-24,NA,UA_Kha_Kha,49.990083,36.230678,Europe,Ukraine,Kharkiv,Kharkiv,24,24,9,9,2018,267,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Svitlana Serga,NA,NA,DrosEu-154,FALSE,6.1,Hold,DIN,Pass,85297034
UA_Kha_Kha_1_2021-08-18,NA,UA_Kha_Kha,49.990083,36.230678,Europe,Ukraine,Kharkiv,Kharkiv,18,18,8,8,2021,230,TRUE,NA,BR-1,TR-1,NA,NA,Apples; watermelon,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Svitlana Serga,NA,NA,DrosEu-66,FALSE,6.2,Hold,DIN,Pass,NA
UA_Kie_Cho_1_2014-09-13,UA_Che_14_47,UA_Kie_Cho,51.27263889,30.22136111,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Applegarden,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647731,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-06-15,UA_Cho_15_25,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,15,15,6,6,2015,166,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439133,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-07-07,UA_Cho_15_70,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,7,7,7,7,2015,188,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439115,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-08-20,UA_Cho_15_24,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,20,20,8,8,2015,232,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8439132,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2015-08-26,UA_Cho_15_69,UA_Kie_Cho,51.27263889,30.22136111,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Applegarden,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439139,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2016-09-04,UA_Cho_16_54,UA_Kie_Cho,51.27,30.21,Europe,Ukraine,Chornobyl,Kiev,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,ApplegardenNew,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494431,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2016-09-05,UA_Cho_16_55,UA_Kie_Cho,51.37,30.13,Europe,Ukraine,Chornobyl,Kiev,5,5,9,9,2016,249,TRUE,fall,BR-1,TR-1,NA,Cooling pond,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494444,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_1_2019-09-06,NA,UA_Kie_Cho,51.375003,30.139258,Europe,Ukraine,Chornobyl,Kiev,6,6,9,9,2019,249,TRUE,NA,BR-1,TR-1,NA,NPP,Apples,1,35,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-176,FALSE,6.2,Hold,DIN,Pass,NA
UA_Kie_Cho_2_2014-09-13,UA_Che_14_28,UA_Kie_Cho,51.37330556,30.13830556,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Cooling pond,NA,2,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647733,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_2_2015-08-26,UA_Cho_15_67,UA_Kie_Cho,51.279245,30.213118,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,2,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439128,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_2_2016-09-04,UA_Cho_16_62,UA_Kie_Cho,51.38691667,30.07330556,Europe,Ukraine,Chornobyl,Kiev,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,Yaniv,NA,2,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494433,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_3_2014-09-13,UA_Che_14_48,UA_Kie_Cho,51.27888889,29.39438889,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Polisske,NA,3,35,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647742,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_3_2015-08-26,UA_Cho_15_65,UA_Kie_Cho,51.37330556,30.13830556,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Cooling pond,NA,3,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439149,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_4_2014-09-13,UA_Che_14_29,UA_Kie_Cho,51.38691667,30.07330556,Europe,Ukraine,Chornobyl,Kiev,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Yaniv,NA,4,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647734,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_4_2015-08-26,UA_Cho_15_26,UA_Kie_Cho,51.3352,30.136179,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Kopachi,NA,4,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439134,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_5_2015-08-26,UA_Cho_15_68,UA_Kie_Cho,51.27888889,29.39438889,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Polisske,NA,5,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439169,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_6_2015-08-26,UA_Cho_15_27,UA_Kie_Cho,51.38691667,30.07330556,Europe,Ukraine,Chornobyl,Kiev,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Yaniv,NA,6,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439135,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Hle_1_2021-08-29,NA,UA_Kie_Hle,50.284972,30.331972,Europe,Ukraine,Hlevakha,Kiev,29,29,8,8,2021,241,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Svitlana Serga,NA,NA,DrosEu-70,FALSE,6.3,Hold,DIN,Pass,NA
UA_Kie_Kho_1_2021-08-09,NA,UA_Kie_Kho,50.58886,30.57138,Europe,Ukraine,Khotianivka,Kiev,9,9,8,8,2021,221,TRUE,NA,BR-1,TR-1,NA,NA,Apples; raspberries; mulberries; honey; kvass,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-69,FALSE,6.2,Hold,DIN,Pass,NA
UA_Kie_Kop_1_2019-09-06,NA,UA_Kie_Kop,51.351861,30.126111,Europe,Ukraine,Kopachi,Kiev,6,6,9,9,2019,249,TRUE,NA,BR-1,TR-1,NA,NA,Apples and pears,1,38,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Pavlo Kovalenko,NA,NA,DrosEu-181,FALSE,7.4,Pass,NA,Pass,66930824
UA_Kie_Kyi_1_2014-08-09,UA_Kyi_14_23,UA_Kie_Kyi,50.34402778,30.48911111,Europe,Ukraine,Kyiv,Kiev City,9,9,8,8,2014,221,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647736,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2014-09-08,UA_Kyi_14_24,UA_Kie_Kyi,50.34402778,30.48911111,Europe,Ukraine,Kyiv,Kiev City,8,8,9,9,2014,251,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647737,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
